scene,region_size,expert,desired_B_points,danger_A_points,desired_in_defer_region,danger_in_defer_region,defer_point_frac
scene0064_00,4,PTv3_supervised,1666,4239,1518,144,0.024725982919335365
scene0064_00,8,Concerto decoder,905,3089,727,111,0.031236354261636734
scene0064_00,8,Sonata linear,1055,11428,745,61,0.020370805636048317
scene0064_00,8,Utonia,3184,7707,2938,82,0.054008666425943375
scene0064_00,8,PTv3_supervised,1666,4239,1456,190,0.04730796441435814
scene0064_00,16,Concerto decoder,905,3089,686,148,0.06870878487825394
scene0064_00,16,Sonata linear,1055,11428,716,84,0.04211869835853577
scene0064_00,16,Utonia,3184,7707,2877,139,0.11010535061359406
scene0064_00,16,PTv3_supervised,1666,4239,1456,365,0.10052172839641571
scene0025_00,4,Concerto decoder,1495,5164,1249,164,0.0381622277200222
scene0025_00,4,Sonata linear,1702,6597,1423,216,0.03635755553841591
scene0025_00,4,Utonia,1534,5413,1279,195,0.036516014486551285
scene0025_00,4,PTv3_supervised,815,5202,637,77,0.03264256939291954
scene0025_00,8,Concerto decoder,1495,5164,1228,245,0.07361304014921188
scene0025_00,8,Sonata linear,1702,6597,1335,316,0.06264415383338928
scene0025_00,8,Utonia,1534,5413,1149,251,0.06168459728360176
scene0025_00,8,PTv3_supervised,815,5202,607,127,0.06541718542575836
scene0025_00,16,Concerto decoder,1495,5164,1233,359,0.1515837162733078
scene0025_00,16,Sonata linear,1702,6597,1231,346,0.12133563309907913
scene0025_00,16,Utonia,1534,5413,1103,344,0.11263798922300339
scene0025_00,16,PTv3_supervised,815,5202,542,156,0.12218955159187317
scene0314_00,4,Concerto decoder,496,193,457,34,0.02622423693537712
scene0314_00,4,Sonata linear,269,8687,216,43,0.013731485232710838
scene0314_00,4,Utonia,3744,516,3697,35,0.11479363590478897
scene0314_00,4,PTv3_supervised,415,7177,386,41,0.019108112901449203
scene0314_00,8,Concerto decoder,496,193,456,46,0.07254493981599808
scene0314_00,8,Sonata linear,269,8687,188,50,0.029966792091727257
scene0314_00,8,Utonia,3744,516,3682,49,0.19007959961891174
scene0314_00,8,PTv3_supervised,415,7177,379,44,0.052672501653432846
scene0314_00,16,Concerto decoder,496,193,453,63,0.14532707631587982
scene0314_00,16,Sonata linear,269,8687,170,59,0.04580675810575485
scene0314_00,16,Utonia,3744,516,3625,37,0.30512359738349915
scene0314_00,16,PTv3_supervised,415,7177,386,85,0.10805966705083847
scene0193_00,4,Concerto decoder,1051,1096,907,43,0.02903631143271923
scene0193_00,4,Sonata linear,5973,3882,5732,88,0.08055200427770615
scene0193_00,4,Utonia,2853,2550,2579,100,0.045930165797472
scene0193_00,4,PTv3_supervised,1711,1313,1622,66,0.048422008752822876
scene0193_00,8,Concerto decoder,1051,1096,838,50,0.057576365768909454
scene0193_00,8,Sonata linear,5973,3882,5612,88,0.09883960336446762
scene0193_00,8,Utonia,2853,2550,2416,105,0.06315133720636368
scene0193_00,8,PTv3_supervised,1711,1313,1594,90,0.1032320037484169
scene0193_00,16,Concerto decoder,1051,1096,804,62,0.09187088906764984
scene0193_00,16,Sonata linear,5973,3882,5551,154,0.1431014984846115
scene0193_00,16,Utonia,2853,2550,2294,89,0.09636887907981873
scene0193_00,16,PTv3_supervised,1711,1313,1584,133,0.17868417501449585
scene0064_01,4,Concerto decoder,1055,6392,945,56,0.022067736834287643
scene0064_01,4,Sonata linear,3364,7631,3227,84,0.03380924090743065
scene0064_01,4,Utonia,2165,6795,1998,78,0.025894207879900932
scene0064_01,4,PTv3_supervised,9145,6029,9047,37,0.07633943110704422
scene0064_01,8,Concerto decoder,1055,6392,885,73,0.035041049122810364
scene0064_01,8,Sonata linear,3364,7631,3141,119,0.04711016267538071
scene0064_01,8,Utonia,2165,6795,1894,85,0.03379613533616066
scene0064_01,8,PTv3_supervised,9145,6029,9048,94,0.10412722080945969
scene0064_01,16,Concerto decoder,1055,6392,801,123,0.06269779056310654
scene0064_01,16,Sonata linear,3364,7631,3003,148,0.07669324427843094
scene0064_01,16,Utonia,2165,6795,1899,266,0.07013451308012009
scene0064_01,16,PTv3_supervised,9145,6029,8962,180,0.15364202857017517
scene0645_02,4,Concerto decoder,3497,3704,3134,183,0.034765031188726425
scene0645_02,4,Sonata linear,4092,14014,3633,265,0.035089001059532166
scene0645_02,4,Utonia,4005,6512,3562,304,0.034628141671419144
scene0645_02,4,PTv3_supervised,2462,3088,2173,165,0.0353262722492218
scene0645_02,8,Concerto decoder,3497,3704,3035,310,0.0668196752667427
scene0645_02,8,Sonata linear,4092,14014,3430,421,0.05944140627980232
scene0645_02,8,Utonia,4005,6512,3412,494,0.05739264562726021
scene0645_02,8,PTv3_supervised,2462,3088,2075,246,0.07271955907344818
scene0645_02,16,Concerto decoder,3497,3704,2911,397,0.12329517304897308
scene0645_02,16,Sonata linear,4092,14014,3223,531,0.0917789563536644
scene0645_02,16,Utonia,4005,6512,3144,514,0.09141848236322403
scene0645_02,16,PTv3_supervised,2462,3088,2010,367,0.14903470873832703
scene0382_00,4,Concerto decoder,961,1180,848,48,0.04182182624936104
scene0382_00,4,Sonata linear,1754,4786,1636,44,0.044113434851169586
scene0382_00,4,Utonia,1146,1596,1018,42,0.03213978931307793
scene0382_00,4,PTv3_supervised,4861,2966,4778,41,0.09110569953918457
scene0382_00,8,Concerto decoder,961,1180,801,62,0.07810083031654358
scene0382_00,8,Sonata linear,1754,4786,1584,44,0.06933543086051941
scene0382_00,8,Utonia,1146,1596,976,65,0.058536235243082047
scene0382_00,8,PTv3_supervised,4861,2966,4768,68,0.12293039262294769
scene0382_00,16,Concerto decoder,961,1180,838,182,0.13685190677642822
scene0382_00,16,Sonata linear,1754,4786,1582,112,0.10983958840370178
scene0382_00,16,Utonia,1146,1596,979,212,0.12188484519720078
scene0382_00,16,PTv3_supervised,4861,2966,4760,99,0.15873675048351288
scene0678_01,4,Concerto decoder,5249,8664,4828,211,0.033441055566072464
scene0678_01,4,Sonata linear,4740,18250,4130,257,0.026510190218687057
scene0678_01,4,Utonia,7620,16002,7175,313,0.04043128713965416
scene0678_01,4,PTv3_supervised,2008,35388,1714,191,0.020299125462770462
scene0678_01,8,Concerto decoder,5249,8664,4618,290,0.049157943576574326
scene0678_01,8,Sonata linear,4740,18250,3809,307,0.03498825803399086
scene0678_01,8,Utonia,7620,16002,6963,543,0.054541610181331635
scene0678_01,8,PTv3_supervised,2008,35388,1628,253,0.04037563130259514
scene0678_01,16,Concerto decoder,5249,8664,4457,432,0.08015019446611404
scene0678_01,16,Sonata linear,4740,18250,3680,582,0.0505567342042923
scene0678_01,16,Utonia,7620,16002,6564,590,0.070536769926548
scene0678_01,16,PTv3_supervised,2008,35388,1516,382,0.07142353802919388
scene0427_00,4,Concerto decoder,635,934,508,110,0.02700749970972538
scene0427_00,4,Sonata linear,693,3113,533,116,0.02742655575275421
scene0427_00,4,Utonia,656,1578,528,127,0.02655954286456108
scene0427_00,4,PTv3_supervised,729,377,598,67,0.031776078045368195
scene0427_00,8,Concerto decoder,635,934,467,99,0.05745415762066841
scene0427_00,8,Sonata linear,693,3113,496,101,0.054751962423324585
scene0427_00,8,Utonia,656,1578,506,137,0.058754678815603256
scene0427_00,8,PTv3_supervised,729,377,590,92,0.07281476259231567
scene0427_00,16,Concerto decoder,635,934,460,128,0.1307457834482193
scene0427_00,16,Sonata linear,693,3113,495,137,0.12571708858013153
scene0427_00,16,Utonia,656,1578,450,118,0.08972154557704926
scene0427_00,16,PTv3_supervised,729,377,579,99,0.1424071192741394
scene0696_01,4,Concerto decoder,4021,5852,3863,64,0.044576503336429596
scene0696_01,4,Sonata linear,2953,10251,2706,55,0.029191991314291954
scene0696_01,4,Utonia,2169,13976,1978,94,0.026728304103016853
scene0696_01,4,PTv3_supervised,3182,11241,3032,74,0.03763215243816376
scene0696_01,8,Concerto decoder,4021,5852,3837,71,0.06734530627727509
scene0696_01,8,Sonata linear,2953,10251,2643,106,0.04555114731192589
scene0696_01,8,Utonia,2169,13976,1896,67,0.041963912546634674
scene0696_01,8,PTv3_supervised,3182,11241,3007,103,0.06411002576351166
scene0696_01,16,Concerto decoder,4021,5852,3690,63,0.11050722002983093
scene0696_01,16,Sonata linear,2953,10251,2448,81,0.08223573118448257
scene0696_01,16,Utonia,2169,13976,1792,85,0.07539967447519302
scene0696_01,16,PTv3_supervised,3182,11241,2885,98,0.12120125442743301
scene0568_00,4,Concerto decoder,4312,2400,4055,194,0.047250375151634216
scene0568_00,4,Sonata linear,3089,5694,2722,187,0.03616339713335037
scene0568_00,4,Utonia,4393,5922,4033,190,0.04344969987869263
scene0568_00,4,PTv3_supervised,4513,5738,4370,147,0.05130577087402344
scene0568_00,8,Concerto decoder,4312,2400,4014,257,0.07405620068311691
scene0568_00,8,Sonata linear,3089,5694,2664,281,0.060944873839616776
scene0568_00,8,Utonia,4393,5922,3843,217,0.05833065137267113
scene0568_00,8,PTv3_supervised,4513,5738,4308,225,0.08023648709058762
scene0568_00,16,Concerto decoder,4312,2400,3793,180,0.11608483642339706
scene0568_00,16,Sonata linear,3089,5694,2485,286,0.10466939955949783
scene0568_00,16,Utonia,4393,5922,3662,224,0.09875723719596863
scene0568_00,16,PTv3_supervised,4513,5738,4324,355,0.13402912020683289
scene0304_00,4,Concerto decoder,3281,3409,3160,54,0.061636291444301605
scene0304_00,4,Sonata linear,2641,4664,2509,51,0.052449893206357956
scene0304_00,4,Utonia,3553,1605,3430,42,0.06355533003807068
scene0304_00,4,PTv3_supervised,2286,1183,2223,37,0.055152446031570435
scene0304_00,8,Concerto decoder,3281,3409,3144,96,0.09100096672773361
scene0304_00,8,Sonata linear,2641,4664,2482,84,0.06917617470026016
scene0304_00,8,Utonia,3553,1605,3392,76,0.08410833030939102
scene0304_00,8,PTv3_supervised,2286,1183,2199,53,0.08082666248083115
scene0304_00,16,Concerto decoder,3281,3409,3087,163,0.14127065241336823
scene0304_00,16,Sonata linear,2641,4664,2320,71,0.10501334071159363
scene0304_00,16,Utonia,3553,1605,3344,253,0.15938226878643036
scene0304_00,16,PTv3_supervised,2286,1183,2159,73,0.16967013478279114
scene0558_01,4,Concerto decoder,665,1332,528,58,0.023580890148878098
scene0558_01,4,Sonata linear,573,4652,395,73,0.01840410940349102
scene0558_01,4,Utonia,884,2235,625,126,0.022539526224136353
scene0558_01,4,PTv3_supervised,1021,1219,898,95,0.03202194720506668
scene0558_01,8,Concerto decoder,665,1332,483,96,0.0478627011179924
scene0558_01,8,Sonata linear,573,4652,349,110,0.03209204226732254
scene0558_01,8,Utonia,884,2235,522,182,0.03730887547135353
scene0558_01,8,PTv3_supervised,1021,1219,854,122,0.0592275895178318
scene0558_01,16,Concerto decoder,665,1332,390,89,0.09911984950304031
scene0558_01,16,Sonata linear,573,4652,270,112,0.06481491029262543
scene0558_01,16,Utonia,884,2235,345,141,0.06706786155700684
scene0558_01,16,PTv3_supervised,1021,1219,741,135,0.12249046564102173
scene0278_00,4,Concerto decoder,292,638,184,27,0.021808551624417305
scene0278_00,4,Sonata linear,303,5546,180,48,0.020659709349274635
scene0278_00,4,Utonia,267,1739,151,39,0.019413506612181664
scene0278_00,4,PTv3_supervised,264,3630,159,34,0.022665316238999367
scene0278_00,8,Concerto decoder,292,638,182,38,0.055942829698324203
scene0278_00,8,Sonata linear,303,5546,145,51,0.0409105084836483
scene0278_00,8,Utonia,267,1739,105,21,0.032888077199459076
scene0278_00,8,PTv3_supervised,264,3630,145,42,0.05140587314963341
scene0278_00,16,Concerto decoder,292,638,176,68,0.11827245354652405
scene0278_00,16,Sonata linear,303,5546,114,52,0.07177349925041199
scene0278_00,16,Utonia,267,1739,97,44,0.05738375335931778
scene0278_00,16,PTv3_supervised,264,3630,137,50,0.09122595191001892
scene0278_01,4,Concerto decoder,450,679,354,53,0.027226900681853294
scene0278_01,4,Sonata linear,490,5733,393,58,0.026705434545874596
scene0278_01,4,Utonia,556,1832,438,47,0.029771028086543083
scene0278_01,4,PTv3_supervised,489,3459,410,62,0.029581403359770775
scene0278_01,8,Concerto decoder,450,679,314,66,0.05900478735566139
scene0278_01,8,Sonata linear,490,5733,355,56,0.05415356531739235
scene0278_01,8,Utonia,556,1832,400,71,0.062117788940668106
scene0278_01,8,PTv3_supervised,489,3459,386,80,0.06690580397844315
scene0278_01,16,Concerto decoder,450,679,302,99,0.11883128434419632
scene0278_01,16,Sonata linear,490,5733,372,112,0.11225763708353043
scene0278_01,16,Utonia,556,1832,386,87,0.1310778558254242
scene0278_01,16,PTv3_supervised,489,3459,265,54,0.12045889347791672
scene0430_00,4,Concerto decoder,1491,2257,1268,134,0.029969144612550735
scene0430_00,4,Sonata linear,2826,3819,2519,147,0.03206437826156616
scene0430_00,4,Utonia,2314,3361,2066,177,0.03349768742918968
scene0430_00,4,PTv3_supervised,1265,1494,1077,100,0.028879832476377487
scene0430_00,8,Concerto decoder,1491,2257,1189,189,0.059875745326280594
scene0430_00,8,Sonata linear,2826,3819,2323,156,0.05338677391409874
scene0430_00,8,Utonia,2314,3361,1958,270,0.0606783963739872
scene0430_00,8,PTv3_supervised,1265,1494,1045,160,0.065525583922863
scene0430_00,16,Concerto decoder,1491,2257,1087,245,0.12305070459842682
scene0430_00,16,Sonata linear,2826,3819,2258,464,0.09755868464708328
scene0430_00,16,Utonia,2314,3361,1779,321,0.11871429532766342
scene0430_00,16,PTv3_supervised,1265,1494,972,203,0.1493922770023346
scene0660_00,4,Concerto decoder,106,588,58,20,0.005366635043174028
scene0660_00,4,Sonata linear,115,983,50,9,0.0037750094197690487
scene0660_00,4,Utonia,119,842,61,16,0.005295216105878353
scene0660_00,4,PTv3_supervised,191,201,143,40,0.008978400379419327
scene0660_00,8,Concerto decoder,106,588,35,15,0.010049687698483467
scene0660_00,8,Sonata linear,115,983,44,13,0.006254272535443306
scene0660_00,8,Utonia,119,842,44,19,0.007019476965069771
scene0660_00,8,PTv3_supervised,191,201,118,43,0.019670860841870308
scene0660_00,16,Concerto decoder,106,588,24,10,0.01586524210870266
scene0660_00,16,Sonata linear,115,983,28,13,0.017752747982740402
scene0660_00,16,Utonia,119,842,34,17,0.019058696925640106
scene0660_00,16,PTv3_supervised,191,201,122,53,0.056951627135276794
scene0697_02,4,Concerto decoder,1256,1045,1200,60,0.034953076392412186
scene0697_02,4,Sonata linear,698,5226,626,64,0.021282585337758064
scene0697_02,4,Utonia,2912,1571,2827,86,0.05207507684826851
scene0697_02,4,PTv3_supervised,644,3276,591,38,0.02320125140249729
scene0697_02,8,Concerto decoder,1256,1045,1177,109,0.06187695637345314
scene0697_02,8,Sonata linear,698,5226,592,105,0.034953076392412186
scene0697_02,8,Utonia,2912,1571,2769,148,0.07717414200305939
scene0697_02,8,PTv3_supervised,644,3276,562,50,0.047007299959659576
scene0697_02,16,Concerto decoder,1256,1045,1175,207,0.10502606630325317
scene0697_02,16,Sonata linear,698,5226,513,104,0.05577684938907623
scene0697_02,16,Utonia,2912,1571,2728,197,0.11865484714508057
scene0697_02,16,PTv3_supervised,644,3276,543,98,0.09054223448038101
scene0553_01,4,Concerto decoder,285,352,205,38,0.02030618116259575
scene0553_01,4,Sonata linear,320,987,199,30,0.01602896675467491
scene0553_01,4,Utonia,267,787,186,27,0.016198361292481422
scene0553_01,4,PTv3_supervised,205,620,151,32,0.019649775698781013
scene0553_01,8,Concerto decoder,285,352,171,53,0.04370381310582161
scene0553_01,8,Sonata linear,320,987,183,66,0.03286255896091461
scene0553_01,8,Utonia,267,787,187,62,0.036652762442827225
scene0553_01,8,PTv3_supervised,205,620,136,36,0.04651999846100807
scene0553_01,16,Concerto decoder,285,352,174,80,0.11974082887172699
scene0553_01,16,Sonata linear,320,987,99,38,0.055370867252349854
scene0553_01,16,Utonia,267,787,131,36,0.07188684493303299
scene0553_01,16,PTv3_supervised,205,620,130,54,0.10860312730073929
scene0146_01,4,Concerto decoder,1577,585,1491,82,0.06136680766940117
scene0146_01,4,Sonata linear,1217,1117,1133,68,0.047926969826221466
scene0146_01,4,Utonia,1647,1297,1530,96,0.05914796516299248
scene0146_01,4,PTv3_supervised,385,1051,322,27,0.02742910198867321
scene0146_01,8,Concerto decoder,1577,585,1494,141,0.11641519516706467
scene0146_01,8,Sonata linear,1217,1117,1109,85,0.08359748125076294
scene0146_01,8,Utonia,1647,1297,1536,201,0.10365157574415207
scene0146_01,8,PTv3_supervised,385,1051,321,38,0.07351760566234589
scene0146_01,16,Concerto decoder,1577,585,1489,158,0.19667385518550873
scene0146_01,16,Sonata linear,1217,1117,1076,145,0.15231816470623016
scene0146_01,16,Utonia,1647,1297,1513,229,0.16869531571865082
scene0146_01,16,PTv3_supervised,385,1051,328,78,0.18116310238838196
scene0357_01,4,Concerto decoder,1162,1824,1136,30,0.04817787557840347
scene0357_01,4,Sonata linear,5354,3328,5310,39,0.13097508251667023
scene0357_01,4,Utonia,1119,2730,1058,26,0.039502084255218506
scene0357_01,4,PTv3_supervised,475,2558,424,30,0.026760829612612724
scene0357_01,8,Concerto decoder,1162,1824,1132,52,0.08445273339748383
scene0357_01,8,Sonata linear,5354,3328,5255,28,0.14677591621875763
scene0357_01,8,Utonia,1119,2730,1047,54,0.05781764164566994
scene0357_01,8,PTv3_supervised,475,2558,429,40,0.0497705303132534
scene0357_01,16,Concerto decoder,1162,1824,1085,89,0.1327563375234604
scene0357_01,16,Sonata linear,5354,3328,5188,150,0.2051384150981903
scene0357_01,16,Utonia,1119,2730,976,45,0.09641861915588379
scene0357_01,16,PTv3_supervised,475,2558,410,36,0.09373624622821808
scene0353_00,4,Concerto decoder,4355,4434,4166,95,0.05974152311682701
scene0353_00,4,Sonata linear,4159,19173,3854,82,0.051558688282966614
scene0353_00,4,Utonia,4317,7349,4096,91,0.05364808440208435
scene0353_00,4,PTv3_supervised,5018,4437,4872,140,0.06908681988716125
scene0353_00,8,Concerto decoder,4355,4434,4133,147,0.09284514933824539
scene0353_00,8,Sonata linear,4159,19173,3667,218,0.07514986395835876
scene0353_00,8,Utonia,4317,7349,4038,177,0.08354543894529343
scene0353_00,8,PTv3_supervised,5018,4437,4840,234,0.117287278175354
scene0353_00,16,Concerto decoder,4355,4434,4051,228,0.15131783485412598
scene0353_00,16,Sonata linear,4159,19173,3558,493,0.10108117014169693
scene0353_00,16,Utonia,4317,7349,3857,290,0.12134450674057007
scene0353_00,16,PTv3_supervised,5018,4437,4779,415,0.1992751657962799
scene0030_01,4,Concerto decoder,1067,2003,916,98,0.01828577369451523
scene0030_01,4,Sonata linear,3529,3121,3295,136,0.031557049602270126
scene0030_01,4,Utonia,3114,5555,2907,165,0.028657590970396996
scene0030_01,4,PTv3_supervised,1232,1146,1070,131,0.023707009851932526
scene0030_01,8,Concerto decoder,1067,2003,883,137,0.038134582340717316
scene0030_01,8,Sonata linear,3529,3121,3173,166,0.04515371844172478
scene0030_01,8,Utonia,3114,5555,2766,161,0.04377080872654915
scene0030_01,8,PTv3_supervised,1232,1146,981,153,0.052748095244169235
scene0030_01,16,Concerto decoder,1067,2003,827,153,0.08734405785799026
scene0030_01,16,Sonata linear,3529,3121,3150,232,0.08595533668994904
scene0030_01,16,Utonia,3114,5555,2674,182,0.07073172181844711
scene0030_01,16,PTv3_supervised,1232,1146,1001,214,0.1183491125702858
scene0648_00,4,Concerto decoder,7564,2553,7425,47,0.09742141515016556
scene0648_00,4,Sonata linear,12382,5048,12161,105,0.14162442088127136
scene0648_00,4,Utonia,8873,4274,8676,83,0.10940820723772049
scene0648_00,4,PTv3_supervised,8972,1857,8870,114,0.11584776639938354
scene0648_00,8,Concerto decoder,7564,2553,7369,112,0.1382574588060379
scene0648_00,8,Sonata linear,12382,5048,12049,234,0.17913949489593506
scene0648_00,8,Utonia,8873,4274,8526,172,0.1459113359451294
scene0648_00,8,PTv3_supervised,8972,1857,8845,232,0.16359254717826843
scene0648_00,16,Concerto decoder,7564,2553,7249,159,0.21807125210762024
scene0648_00,16,Sonata linear,12382,5048,11977,419,0.2579413652420044
scene0648_00,16,Utonia,8873,4274,8537,365,0.21569782495498657
scene0648_00,16,PTv3_supervised,8972,1857,8741,280,0.23721516132354736
scene0474_01,4,Concerto decoder,8853,3020,8695,129,0.09337508678436279
scene0474_01,4,Sonata linear,8969,5471,8672,192,0.0848718136548996
scene0474_01,4,Utonia,12321,5161,12020,180,0.10646530985832214
scene0474_01,4,PTv3_supervised,9153,4364,8965,118,0.0880504846572876
scene0474_01,8,Concerto decoder,8853,3020,8554,223,0.13933837413787842
scene0474_01,8,Sonata linear,8969,5471,8465,301,0.11502222716808319
scene0474_01,8,Utonia,12321,5161,11794,233,0.1351873278617859
scene0474_01,8,PTv3_supervised,9153,4364,8790,208,0.1241089329123497
scene0474_01,16,Concerto decoder,8853,3020,8426,240,0.25075945258140564
scene0474_01,16,Sonata linear,8969,5471,8175,165,0.18192853033542633
scene0474_01,16,Utonia,12321,5161,11592,192,0.20138949155807495
scene0474_01,16,PTv3_supervised,9153,4364,8684,168,0.23779666423797607
scene0618_00,4,Concerto decoder,2908,3568,2542,291,0.04525236412882805
scene0618_00,4,Sonata linear,3164,19800,2523,369,0.0356488935649395
scene0618_00,4,Utonia,2876,4954,2301,306,0.03295326232910156
scene0618_00,4,PTv3_supervised,3168,13292,2648,288,0.04121585562825203
scene0618_00,8,Concerto decoder,2908,3568,2370,421,0.08116943389177322
scene0618_00,8,Sonata linear,3164,19800,2153,447,0.0530109666287899
scene0618_00,8,Utonia,2876,4954,2064,490,0.05741275101900101
scene0618_00,8,PTv3_supervised,3168,13292,2432,411,0.07398416846990585
scene0618_00,16,Concerto decoder,2908,3568,2330,687,0.1466459482908249
scene0618_00,16,Sonata linear,3164,19800,1689,531,0.08392979204654694
scene0618_00,16,Utonia,2876,4954,1691,513,0.09737557917833328
scene0618_00,16,PTv3_supervised,3168,13292,1936,389,0.14123620092868805
scene0701_01,4,Concerto decoder,371,3464,317,33,0.02276930958032608
scene0701_01,4,Sonata linear,379,920,279,34,0.01780823804438114
scene0701_01,4,Utonia,300,1126,222,27,0.01755014806985855
scene0701_01,4,PTv3_supervised,495,194,426,42,0.02165091782808304
scene0701_01,8,Concerto decoder,371,3464,293,36,0.04122277349233627
scene0701_01,8,Sonata linear,379,920,262,73,0.03938746452331543
scene0701_01,8,Utonia,300,1126,234,85,0.0327344685792923
scene0701_01,8,PTv3_supervised,495,194,421,69,0.04538089781999588
scene0701_01,16,Concerto decoder,371,3464,298,52,0.0797499418258667
scene0701_01,16,Sonata linear,379,920,203,61,0.0579269602894783
scene0701_01,16,Utonia,300,1126,227,103,0.0704873576760292
scene0701_01,16,PTv3_supervised,495,194,419,76,0.09031730890274048
scene0671_00,4,Concerto decoder,226,857,189,16,0.015428106300532818
scene0671_00,4,Sonata linear,244,4088,216,38,0.018766071647405624
scene0671_00,4,Utonia,241,1205,209,36,0.014421924948692322
scene0671_00,4,PTv3_supervised,237,6565,199,19,0.019628511741757393
scene0671_00,8,Concerto decoder,226,857,167,17,0.02943478152155876
scene0671_00,8,Sonata linear,244,4088,214,56,0.04160477966070175
scene0671_00,8,Utonia,241,1205,176,35,0.026464153081178665
scene0671_00,8,PTv3_supervised,237,6565,172,22,0.042834553867578506
scene0671_00,16,Concerto decoder,226,857,180,48,0.08388034254312515
scene0671_00,16,Sonata linear,244,4088,139,56,0.08001533150672913
scene0671_00,16,Utonia,241,1205,157,63,0.07075207680463791
scene0671_00,16,PTv3_supervised,237,6565,136,25,0.08937440812587738
scene0088_02,4,Concerto decoder,4214,3263,4028,241,0.04310851916670799
scene0088_02,4,Sonata linear,3162,3050,2895,210,0.03234890475869179
scene0088_02,4,Utonia,3947,3377,3699,243,0.04184062406420708
scene0088_02,4,PTv3_supervised,4611,1545,4424,267,0.05199781432747841
scene0088_02,8,Concerto decoder,4214,3263,3927,489,0.06999355554580688
scene0088_02,8,Sonata linear,3162,3050,2818,419,0.04927288368344307
scene0088_02,8,Utonia,3947,3377,3552,438,0.060796044766902924
scene0088_02,8,PTv3_supervised,4611,1545,4341,476,0.08574771136045456
scene0088_02,16,Concerto decoder,4214,3263,3933,733,0.11497239768505096
scene0088_02,16,Sonata linear,3162,3050,2735,547,0.08155173808336258
scene0088_02,16,Utonia,3947,3377,3460,571,0.10176805406808853
scene0088_02,16,PTv3_supervised,4611,1545,4275,624,0.1477205902338028
scene0568_01,4,Concerto decoder,1259,3548,1099,94,0.02008114941418171
scene0568_01,4,Sonata linear,1091,5589,869,95,0.016564693301916122
scene0568_01,4,Utonia,1258,4505,1080,81,0.019907258450984955
scene0568_01,4,PTv3_supervised,1400,1273,1246,98,0.025001609697937965
scene0568_01,8,Concerto decoder,1259,3548,1045,105,0.03515167161822319
scene0568_01,8,Sonata linear,1091,5589,809,151,0.03055322915315628
scene0568_01,8,Utonia,1258,4505,1029,129,0.03649771213531494
scene0568_01,8,PTv3_supervised,1400,1273,1264,153,0.053777292370796204
scene0568_01,16,Concerto decoder,1259,3548,929,185,0.06917627155780792
scene0568_01,16,Sonata linear,1091,5589,687,192,0.05996650829911232
scene0568_01,16,Utonia,1258,4505,853,128,0.07155922055244446
scene0568_01,16,PTv3_supervised,1400,1273,1196,178,0.12333355098962784
scene0377_01,4,Concerto decoder,1688,2102,1477,74,0.04342822730541229
scene0377_01,4,Sonata linear,2797,5940,2562,81,0.05696358531713486
scene0377_01,4,Utonia,2635,2912,2411,70,0.05422363430261612
scene0377_01,4,PTv3_supervised,2470,1727,2346,59,0.056100502610206604
scene0377_01,8,Concerto decoder,1688,2102,1323,71,0.07596515119075775
scene0377_01,8,Sonata linear,2797,5940,2461,135,0.08413020521402359
scene0377_01,8,Utonia,2635,2912,2303,112,0.08029427379369736
scene0377_01,8,PTv3_supervised,2470,1727,2336,86,0.0950763076543808
scene0377_01,16,Concerto decoder,1688,2102,1336,157,0.16394497454166412
scene0377_01,16,Sonata linear,2797,5940,2447,268,0.15101240575313568
scene0377_01,16,Utonia,2635,2912,2281,168,0.1630955934524536
scene0377_01,16,PTv3_supervised,2470,1727,2127,100,0.19085130095481873
scene0578_02,4,Concerto decoder,571,1265,452,67,0.02719624899327755
scene0578_02,4,Sonata linear,1324,5888,986,142,0.02764968015253544
scene0578_02,4,Utonia,848,3290,604,137,0.024215176701545715
scene0578_02,4,PTv3_supervised,587,2428,450,61,0.02704188972711563
scene0578_02,8,Concerto decoder,571,1265,415,97,0.052424412220716476
scene0578_02,8,Sonata linear,1324,5888,776,229,0.03902406245470047
scene0578_02,8,Utonia,848,3290,584,218,0.04297952726483345
scene0578_02,8,PTv3_supervised,587,2428,428,74,0.055810678750276566
scene0578_02,16,Concerto decoder,571,1265,367,119,0.10925772041082382
scene0578_02,16,Sonata linear,1324,5888,716,255,0.073600634932518
scene0578_02,16,Utonia,848,3290,501,251,0.08155015856027603
scene0578_02,16,PTv3_supervised,587,2428,439,155,0.128215029835701
scene0599_02,4,Concerto decoder,1072,1772,901,106,0.03261122480034828
scene0599_02,4,Sonata linear,1472,3407,1165,136,0.0316702239215374
scene0599_02,4,Utonia,1197,3464,963,125,0.028017524629831314
scene0599_02,4,PTv3_supervised,895,797,744,101,0.038965508341789246
scene0599_02,8,Concerto decoder,1072,1772,880,174,0.0733271986246109
scene0599_02,8,Sonata linear,1472,3407,1039,140,0.06211613863706589
scene0599_02,8,Utonia,1197,3464,861,141,0.055984459817409515
scene0599_02,8,PTv3_supervised,895,797,724,129,0.095688596367836
scene0599_02,16,Concerto decoder,1072,1772,805,183,0.15212838351726532
scene0599_02,16,Sonata linear,1472,3407,924,250,0.13381429016590118
scene0599_02,16,Utonia,1197,3464,675,155,0.09783367812633514
scene0599_02,16,PTv3_supervised,895,797,696,189,0.22728697955608368
scene0552_01,4,Concerto decoder,589,1080,519,27,0.022128811106085777
