scene,region_size,expert,desired_B_points,danger_A_points,desired_in_defer_region,danger_in_defer_region,defer_point_frac
scene0169_00,4,PTv3_supervised,1701,8583,1528,133,0.026551615446805954
scene0169_00,8,Concerto decoder,3204,4832,2771,319,0.05728618800640106
scene0169_00,8,Sonata linear,1639,16022,1198,183,0.038574520498514175
scene0169_00,8,Utonia,2048,13277,1651,222,0.04457356780767441
scene0169_00,8,PTv3_supervised,1701,8583,1501,190,0.05386241525411606
scene0169_00,16,Concerto decoder,3204,4832,2622,438,0.10959053784608841
scene0169_00,16,Sonata linear,1639,16022,1015,236,0.07553143054246902
scene0169_00,16,Utonia,2048,13277,1370,343,0.08266180753707886
scene0169_00,16,PTv3_supervised,1701,8583,1363,209,0.1197923868894577
scene0690_00,4,Concerto decoder,3502,3950,3428,30,0.0617021769285202
scene0690_00,4,Sonata linear,545,10887,481,40,0.0174606554210186
scene0690_00,4,Utonia,2032,2843,1950,27,0.04182298853993416
scene0690_00,4,PTv3_supervised,518,10847,457,29,0.015903353691101074
scene0690_00,8,Concerto decoder,3502,3950,3437,97,0.08689035475254059
scene0690_00,8,Sonata linear,545,10887,428,44,0.031865693628787994
scene0690_00,8,Utonia,2032,2843,1948,49,0.065890371799469
scene0690_00,8,PTv3_supervised,518,10847,471,49,0.037929732352495193
scene0690_00,16,Concerto decoder,3502,3950,3422,149,0.1368773728609085
scene0690_00,16,Sonata linear,545,10887,430,65,0.06413251161575317
scene0690_00,16,Utonia,2032,2843,1905,131,0.09790944308042526
scene0690_00,16,PTv3_supervised,518,10847,472,61,0.0898633822798729
scene0695_00,4,Concerto decoder,968,2708,836,60,0.03216199576854706
scene0695_00,4,Sonata linear,1102,5903,907,85,0.030172929167747498
scene0695_00,4,Utonia,1404,3642,1182,96,0.03503146767616272
scene0695_00,4,PTv3_supervised,847,2097,749,55,0.03673793375492096
scene0695_00,8,Concerto decoder,968,2708,765,78,0.05781333148479462
scene0695_00,8,Sonata linear,1102,5903,841,165,0.05361781641840935
scene0695_00,8,Utonia,1404,3642,1045,165,0.06262839585542679
scene0695_00,8,PTv3_supervised,847,2097,720,91,0.07496494799852371
scene0695_00,16,Concerto decoder,968,2708,663,104,0.08279077708721161
scene0695_00,16,Sonata linear,1102,5903,700,166,0.07571492344141006
scene0695_00,16,Utonia,1404,3642,779,98,0.08642109483480453
scene0695_00,16,PTv3_supervised,847,2097,625,97,0.13160440325737
scene0231_02,4,Concerto decoder,8567,7807,8131,306,0.0727815181016922
scene0231_02,4,Sonata linear,6349,11781,5854,290,0.056169528514146805
scene0231_02,4,Utonia,7980,10390,7491,304,0.06394029408693314
scene0231_02,4,PTv3_supervised,4815,7307,4460,248,0.05438542738556862
scene0231_02,8,Concerto decoder,8567,7807,7924,491,0.11176913976669312
scene0231_02,8,Sonata linear,6349,11781,5662,377,0.08819419145584106
scene0231_02,8,Utonia,7980,10390,7206,481,0.09824463725090027
scene0231_02,8,PTv3_supervised,4815,7307,4350,344,0.09200523048639297
scene0231_02,16,Concerto decoder,8567,7807,7552,765,0.19293098151683807
scene0231_02,16,Sonata linear,6349,11781,5274,571,0.14345680177211761
scene0231_02,16,Utonia,7980,10390,6796,623,0.16927674412727356
scene0231_02,16,PTv3_supervised,4815,7307,4264,599,0.1894172877073288
scene0221_01,4,Concerto decoder,1867,2687,1547,141,0.0401790514588356
scene0221_01,4,Sonata linear,1890,7653,1537,116,0.03181001543998718
scene0221_01,4,Utonia,2029,6499,1663,144,0.03492728993296623
scene0221_01,4,PTv3_supervised,2149,1807,1925,151,0.05080542340874672
scene0221_01,8,Concerto decoder,1867,2687,1443,161,0.0770488753914833
scene0221_01,8,Sonata linear,1890,7653,1347,152,0.05255601182579994
scene0221_01,8,Utonia,2029,6499,1478,192,0.05571167543530464
scene0221_01,8,PTv3_supervised,2149,1807,1890,182,0.10442867875099182
scene0221_01,16,Concerto decoder,1867,2687,1368,219,0.1506042629480362
scene0221_01,16,Sonata linear,1890,7653,1147,114,0.08860429376363754
scene0221_01,16,Utonia,2029,6499,1346,234,0.10668601840734482
scene0221_01,16,PTv3_supervised,2149,1807,1819,240,0.19344757497310638
scene0633_00,4,Concerto decoder,2367,1440,2221,80,0.07557372003793716
scene0633_00,4,Sonata linear,985,6782,769,85,0.034763630479574203
scene0633_00,4,Utonia,3064,2243,2778,117,0.08232906460762024
scene0633_00,4,PTv3_supervised,1312,6761,1209,69,0.04495225474238396
scene0633_00,8,Concerto decoder,2367,1440,2158,133,0.13669154047966003
scene0633_00,8,Sonata linear,985,6782,676,114,0.06320281326770782
scene0633_00,8,Utonia,3064,2243,2711,266,0.1327439844608307
scene0633_00,8,PTv3_supervised,1312,6761,1192,107,0.0906968042254448
scene0633_00,16,Concerto decoder,2367,1440,2141,304,0.2623326778411865
scene0633_00,16,Sonata linear,985,6782,659,216,0.12484883517026901
scene0633_00,16,Utonia,3064,2243,2711,451,0.22394117712974548
scene0633_00,16,PTv3_supervised,1312,6761,1194,138,0.19053973257541656
scene0664_01,4,Concerto decoder,367,589,209,68,0.029769720509648323
scene0664_01,4,Sonata linear,229,1113,128,34,0.019316229969263077
scene0664_01,4,Utonia,259,1488,133,29,0.019164731726050377
scene0664_01,4,PTv3_supervised,361,285,265,49,0.039162710309028625
scene0664_01,8,Concerto decoder,367,589,169,64,0.06562468409538269
scene0664_01,8,Sonata linear,229,1113,81,8,0.030779719352722168
scene0664_01,8,Utonia,259,1488,120,32,0.04259670898318291
scene0664_01,8,PTv3_supervised,361,285,276,82,0.09049590677022934
scene0664_01,16,Concerto decoder,367,589,154,86,0.1596555858850479
scene0664_01,16,Sonata linear,229,1113,58,15,0.038632459938526154
scene0664_01,16,Utonia,259,1488,75,21,0.057569943368434906
scene0664_01,16,PTv3_supervised,361,285,289,111,0.253030002117157
scene0697_00,4,Concerto decoder,2215,4443,2052,51,0.05548664182424545
scene0697_00,4,Sonata linear,1438,7008,1294,82,0.04082310572266579
scene0697_00,4,Utonia,1493,5230,1335,83,0.04308244213461876
scene0697_00,4,PTv3_supervised,1193,5261,1116,48,0.03535196930170059
scene0697_00,8,Concerto decoder,2215,4443,2032,113,0.10096132755279541
scene0697_00,8,Sonata linear,1438,7008,1210,143,0.06771364063024521
scene0697_00,8,Utonia,1493,5230,1243,108,0.07708323746919632
scene0697_00,8,PTv3_supervised,1193,5261,1086,87,0.06759181618690491
scene0697_00,16,Concerto decoder,2215,4443,2001,151,0.1708124727010727
scene0697_00,16,Sonata linear,1438,7008,1074,158,0.12432995438575745
scene0697_00,16,Utonia,1493,5230,1080,139,0.12920303642749786
scene0697_00,16,PTv3_supervised,1193,5261,1067,128,0.12383157014846802
scene0050_02,4,Concerto decoder,3249,6677,2968,131,0.040456123650074005
scene0050_02,4,Sonata linear,3260,35543,2832,134,0.033288296312093735
scene0050_02,4,Utonia,3675,6585,3305,173,0.041940584778785706
scene0050_02,4,PTv3_supervised,3034,13905,2834,115,0.04155886545777321
scene0050_02,8,Concerto decoder,3249,6677,2892,177,0.0701635330915451
scene0050_02,8,Sonata linear,3260,35543,2653,163,0.04916900396347046
scene0050_02,8,Utonia,3675,6585,3258,272,0.06784898787736893
scene0050_02,8,PTv3_supervised,3034,13905,2794,191,0.0787370577454567
scene0050_02,16,Concerto decoder,3249,6677,2629,160,0.11246160417795181
scene0050_02,16,Sonata linear,3260,35543,2490,208,0.07606502622365952
scene0050_02,16,Utonia,3675,6585,3129,392,0.12866343557834625
scene0050_02,16,PTv3_supervised,3034,13905,2772,259,0.15089401602745056
scene0139_00,4,Concerto decoder,735,1492,640,63,0.030035847797989845
scene0139_00,4,Sonata linear,838,5939,682,39,0.022178368642926216
scene0139_00,4,Utonia,756,1259,605,58,0.02596226893365383
scene0139_00,4,PTv3_supervised,667,2557,593,44,0.029999637976288795
scene0139_00,8,Concerto decoder,735,1492,622,70,0.04823116213083267
scene0139_00,8,Sonata linear,838,5939,579,71,0.032117899507284164
scene0139_00,8,Utonia,756,1259,568,46,0.04098924621939659
scene0139_00,8,PTv3_supervised,667,2557,569,45,0.05203316733241081
scene0139_00,16,Concerto decoder,735,1492,579,74,0.0843140110373497
scene0139_00,16,Sonata linear,838,5939,631,221,0.04948039352893829
scene0139_00,16,Utonia,756,1259,540,41,0.06495998799800873
scene0139_00,16,PTv3_supervised,667,2557,573,65,0.10752435028553009
scene0342_00,4,Concerto decoder,87,303,69,15,0.005241853184998035
scene0342_00,4,Sonata linear,55,1965,28,7,0.0023005912080407143
scene0342_00,4,Utonia,119,949,84,9,0.003771222196519375
scene0342_00,4,PTv3_supervised,89,229,69,14,0.0071638659574091434
scene0342_00,8,Concerto decoder,87,303,59,13,0.010265296325087547
scene0342_00,8,Sonata linear,55,1965,24,9,0.004353650379925966
scene0342_00,8,Utonia,119,949,87,17,0.007178426720201969
scene0342_00,8,PTv3_supervised,89,229,72,22,0.017152508720755577
scene0342_00,16,Concerto decoder,87,303,45,6,0.021841054782271385
scene0342_00,16,Sonata linear,55,1965,18,9,0.007411397993564606
scene0342_00,16,Utonia,119,949,92,39,0.022161390632390976
scene0342_00,16,PTv3_supervised,89,229,64,17,0.03270334005355835
scene0697_01,4,Concerto decoder,1298,4903,1187,72,0.04014066606760025
scene0697_01,4,Sonata linear,1209,7593,1021,30,0.024846898391842842
scene0697_01,4,Utonia,1972,2979,1825,50,0.04467621073126793
scene0697_01,4,PTv3_supervised,805,8514,695,70,0.022853011265397072
scene0697_01,8,Concerto decoder,1298,4903,1080,104,0.06854807585477829
scene0697_01,8,Sonata linear,1209,7593,912,63,0.04203595593571663
scene0697_01,8,Utonia,1972,2979,1722,130,0.06855903565883636
scene0697_01,8,PTv3_supervised,805,8514,617,55,0.043361563235521317
scene0697_01,16,Concerto decoder,1298,4903,1110,270,0.12325945496559143
scene0697_01,16,Sonata linear,1209,7593,864,108,0.0603862889111042
scene0697_01,16,Utonia,1972,2979,1611,196,0.1184171587228775
scene0697_01,16,PTv3_supervised,805,8514,606,88,0.09432618319988251
scene0030_00,4,Concerto decoder,2705,2954,2531,86,0.03181486949324608
scene0030_00,4,Sonata linear,2255,5908,1989,89,0.026246890425682068
scene0030_00,4,Utonia,2264,6135,1964,105,0.02483479492366314
scene0030_00,4,PTv3_supervised,2930,6396,2750,123,0.039714567363262177
scene0030_00,8,Concerto decoder,2705,2954,2457,104,0.057654716074466705
scene0030_00,8,Sonata linear,2255,5908,1882,120,0.04831277206540108
scene0030_00,8,Utonia,2264,6135,1820,142,0.04592075198888779
scene0030_00,8,PTv3_supervised,2930,6396,2685,202,0.0811527892947197
scene0030_00,16,Concerto decoder,2705,2954,2398,132,0.11465615034103394
scene0030_00,16,Sonata linear,2255,5908,1691,195,0.0898716077208519
scene0030_00,16,Utonia,2264,6135,1706,211,0.09173597395420074
scene0030_00,16,PTv3_supervised,2930,6396,2613,335,0.1856880784034729
scene0647_01,4,Concerto decoder,1001,9936,863,99,0.021399877965450287
scene0647_01,4,Sonata linear,934,13386,782,91,0.018373899161815643
scene0647_01,4,Utonia,1342,6435,1150,140,0.025112979114055634
scene0647_01,4,PTv3_supervised,1140,3115,1043,71,0.025978486984968185
scene0647_01,8,Concerto decoder,1001,9936,833,147,0.040375009179115295
scene0647_01,8,Sonata linear,934,13386,766,152,0.03240043297410011
scene0647_01,8,Utonia,1342,6435,1163,280,0.044927190989255905
scene0647_01,8,PTv3_supervised,1140,3115,1064,117,0.05151430889964104
scene0647_01,16,Concerto decoder,1001,9936,777,199,0.07998361438512802
scene0647_01,16,Sonata linear,934,13386,634,152,0.05966727435588837
scene0647_01,16,Utonia,1342,6435,995,270,0.07293400913476944
scene0647_01,16,PTv3_supervised,1140,3115,1055,166,0.10715796053409576
scene0578_01,4,Concerto decoder,1165,1293,1007,170,0.033488526940345764
scene0578_01,4,Sonata linear,1821,6598,1529,143,0.03470989689230919
scene0578_01,4,Utonia,1468,1790,1269,135,0.030774369835853577
scene0578_01,4,PTv3_supervised,875,3257,683,98,0.02610810659825802
scene0578_01,8,Concerto decoder,1165,1293,896,150,0.05227884650230408
scene0578_01,8,Sonata linear,1821,6598,1394,165,0.05344802513718605
scene0578_01,8,Utonia,1468,1790,1200,151,0.04845815151929855
scene0578_01,8,PTv3_supervised,875,3257,636,106,0.05172557756304741
scene0578_01,16,Concerto decoder,1165,1293,764,154,0.09892059862613678
scene0578_01,16,Sonata linear,1821,6598,1365,263,0.11422426998615265
scene0578_01,16,Utonia,1468,1790,1115,141,0.11264797300100327
scene0578_01,16,PTv3_supervised,875,3257,547,128,0.10760590434074402
scene0187_00,4,Concerto decoder,1566,1084,1442,71,0.01983899250626564
scene0187_00,4,Sonata linear,4214,3517,4002,86,0.03506426513195038
scene0187_00,4,Utonia,3266,10213,3092,73,0.028658295050263405
scene0187_00,4,PTv3_supervised,1460,399,1340,80,0.02244751900434494
scene0187_00,8,Concerto decoder,1566,1084,1390,85,0.03396998718380928
scene0187_00,8,Sonata linear,4214,3517,3908,89,0.045291345566511154
scene0187_00,8,Utonia,3266,10213,3009,67,0.03408828750252724
scene0187_00,8,PTv3_supervised,1460,399,1308,93,0.04782889038324356
scene0187_00,16,Concerto decoder,1566,1084,1365,138,0.07016994059085846
scene0187_00,16,Sonata linear,4214,3517,3835,182,0.07293225824832916
scene0187_00,16,Utonia,3266,10213,2992,87,0.06113177910447121
scene0187_00,16,PTv3_supervised,1460,399,1267,96,0.08502256870269775
scene0406_01,4,Concerto decoder,233,629,125,38,0.02190389111638069
scene0406_01,4,Sonata linear,231,1361,90,24,0.01435175258666277
scene0406_01,4,Utonia,221,1119,91,25,0.016797462478280067
scene0406_01,4,PTv3_supervised,318,324,215,47,0.035503119230270386
scene0406_01,8,Concerto decoder,233,629,109,42,0.04568909853696823
scene0406_01,8,Sonata linear,231,1361,80,26,0.02864975295960903
scene0406_01,8,Utonia,221,1119,82,30,0.033756181597709656
scene0406_01,8,PTv3_supervised,318,324,220,67,0.08511610329151154
scene0406_01,16,Concerto decoder,233,629,67,23,0.08922812342643738
scene0406_01,16,Sonata linear,231,1361,42,20,0.038835734128952026
scene0406_01,16,Utonia,221,1119,39,25,0.043834660202264786
scene0406_01,16,PTv3_supervised,318,324,231,102,0.1992582231760025
scene0686_02,4,Concerto decoder,899,1266,820,63,0.035850461572408676
scene0686_02,4,Sonata linear,1328,1216,1275,58,0.03903522342443466
scene0686_02,4,Utonia,756,1725,693,55,0.03216899558901787
scene0686_02,4,PTv3_supervised,594,987,523,47,0.026413055136799812
scene0686_02,8,Concerto decoder,899,1266,806,70,0.07671181112527847
scene0686_02,8,Sonata linear,1328,1216,1257,66,0.06693839281797409
scene0686_02,8,Utonia,756,1725,657,55,0.061430804431438446
scene0686_02,8,PTv3_supervised,594,987,534,76,0.06166454777121544
scene0686_02,16,Concerto decoder,899,1266,675,73,0.1313348263502121
scene0686_02,16,Sonata linear,1328,1216,1244,81,0.13279572129249573
scene0686_02,16,Utonia,756,1725,623,84,0.12527209520339966
scene0686_02,16,PTv3_supervised,594,987,526,114,0.12983009219169617
scene0686_00,4,Concerto decoder,287,383,212,29,0.01971598155796528
scene0686_00,4,Sonata linear,332,1149,248,26,0.01923510432243347
scene0686_00,4,Utonia,362,596,283,37,0.021008340641856194
scene0686_00,4,PTv3_supervised,228,469,177,17,0.018453678116202354
scene0686_00,8,Concerto decoder,287,383,200,36,0.043834999203681946
scene0686_00,8,Sonata linear,332,1149,231,26,0.03889097645878792
scene0686_00,8,Utonia,362,596,265,42,0.04218198359012604
scene0686_00,8,PTv3_supervised,228,469,171,25,0.044210683554410934
scene0686_00,16,Concerto decoder,287,383,187,45,0.09497332572937012
scene0686_00,16,Sonata linear,332,1149,208,48,0.08371778577566147
scene0686_00,16,Utonia,362,596,260,65,0.1051168367266655
scene0686_00,16,PTv3_supervised,228,469,165,33,0.09698700159788132
scene0426_00,4,Concerto decoder,2088,1352,1893,94,0.043463367968797684
scene0426_00,4,Sonata linear,1760,2421,1531,106,0.036086950451135635
scene0426_00,4,Utonia,2028,3079,1798,136,0.04243580624461174
scene0426_00,4,PTv3_supervised,1105,1911,1000,53,0.03545084223151207
scene0426_00,8,Concerto decoder,2088,1352,1929,359,0.071562260389328
scene0426_00,8,Sonata linear,1760,2421,1488,320,0.05766572430729866
scene0426_00,8,Utonia,2028,3079,1708,351,0.06353750079870224
scene0426_00,8,PTv3_supervised,1105,1911,933,94,0.06622873246669769
scene0426_00,16,Concerto decoder,2088,1352,1922,462,0.1211298257112503
scene0426_00,16,Sonata linear,1760,2421,1466,448,0.0927373468875885
scene0426_00,16,Utonia,2028,3079,1731,549,0.11810830980539322
scene0426_00,16,PTv3_supervised,1105,1911,919,124,0.14084920287132263
scene0643_00,4,Concerto decoder,2194,2407,2020,105,0.03878121078014374
scene0643_00,4,Sonata linear,1329,4593,1076,106,0.028274407610297203
scene0643_00,4,Utonia,1674,5148,1405,101,0.030597861856222153
scene0643_00,4,PTv3_supervised,1562,2664,1397,105,0.042667873203754425
scene0643_00,8,Concerto decoder,2194,2407,1964,131,0.0709679052233696
scene0643_00,8,Sonata linear,1329,4593,998,126,0.05714676156640053
scene0643_00,8,Utonia,1674,5148,1312,116,0.05963251739740372
scene0643_00,8,PTv3_supervised,1562,2664,1349,133,0.07866435497999191
scene0643_00,16,Concerto decoder,2194,2407,1914,214,0.12412550300359726
scene0643_00,16,Sonata linear,1329,4593,880,169,0.08696728944778442
scene0643_00,16,Utonia,1674,5148,1170,164,0.07374409586191177
scene0643_00,16,PTv3_supervised,1562,2664,1252,153,0.16894598305225372
scene0146_02,4,Concerto decoder,1648,592,1567,61,0.05747992545366287
scene0146_02,4,Sonata linear,1270,991,1196,38,0.04467136040329933
scene0146_02,4,Utonia,1684,1043,1588,114,0.05613165348768234
scene0146_02,4,PTv3_supervised,987,501,938,47,0.04851789399981499
scene0146_02,8,Concerto decoder,1648,592,1544,85,0.09295132011175156
scene0146_02,8,Sonata linear,1270,991,1175,53,0.07742638885974884
scene0146_02,8,Utonia,1684,1043,1522,133,0.08914444595575333
scene0146_02,8,PTv3_supervised,987,501,930,60,0.10223059356212616
scene0146_02,16,Concerto decoder,1648,592,1518,118,0.17624665796756744
scene0146_02,16,Sonata linear,1270,991,1138,122,0.14874590933322906
scene0146_02,16,Utonia,1684,1043,1490,205,0.17553286254405975
scene0146_02,16,PTv3_supervised,987,501,942,89,0.24667394161224365
scene0583_00,4,Concerto decoder,8436,3016,8247,139,0.10978970676660538
scene0583_00,4,Sonata linear,6812,5567,6528,215,0.08533179014921188
scene0583_00,4,Utonia,5976,5176,5713,167,0.07731616497039795
scene0583_00,4,PTv3_supervised,2429,3595,2336,79,0.052820879966020584
scene0583_00,8,Concerto decoder,8436,3016,8142,217,0.15222205221652985
scene0583_00,8,Sonata linear,6812,5567,6365,242,0.12028101086616516
scene0583_00,8,Utonia,5976,5176,5565,268,0.11446081101894379
scene0583_00,8,PTv3_supervised,2429,3595,2306,140,0.09288030117750168
scene0583_00,16,Concerto decoder,8436,3016,8125,368,0.2263525128364563
scene0583_00,16,Sonata linear,6812,5567,6413,467,0.17689482867717743
scene0583_00,16,Utonia,5976,5176,5576,454,0.16863632202148438
