method,score_space,variant,kind,class_id,class_name,observed_keep_frac,iou,delta_iou,acc,base_iou,support,pred_support,intersection
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,3,bed,0.20678650113777855,0.8452459533922622,-0.005942517395520763,0.8883049313828979,0.8511884707877829,132620,124563,117807
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,4,chair,0.20678650113777855,0.8933467386155716,-0.0255082589949861,0.936565547392661,0.9188549976105577,410802,404617,384743
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,5,sofa,0.20678650113777855,0.7656762025911531,-0.037872501776380796,0.9143310024849532,0.8035487043675339,121129,134269,110752
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,6,table,0.20678650113777855,0.8244568906992529,0.029515272548485072,0.8755925665567148,0.7949416181507678,221916,208072,194308
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,7,door,0.20678650113777855,0.7269884550456772,-0.04283680222746178,0.862806968791039,0.769825257273139,223109,234182,192500
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,8,window,0.20678650113777855,0.6766603469930608,-0.06813760450004169,0.7412452786758317,0.7447979514931025,191154,159937,141692
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,9,bookshelf,0.20678650113777855,0.7357071514728112,-0.08110931385377851,0.8519216062998093,0.8168164653265897,158227,159791,134797
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,10,picture,0.20678650113777855,0.4205570812083159,-0.0007178938604640028,0.48629185449802814,0.4212749750687799,35271,22665,17152
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,11,counter,0.20678650113777855,0.60033512451609,-0.09473267109051753,0.7550597725373325,0.6950677956066075,27521,27873,20780
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,12,desk,0.20678650113777855,0.7087311398087016,-0.00647230890365702,0.8402190972113946,0.7152034487123586,96213,98690,80840
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,13,curtain,0.20678650113777855,0.7488711318403686,-0.11235174131182801,0.7949831923595005,0.8612228731521966,82403,70583,65509
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,14,refridgerator,0.20678650113777855,0.733524027459952,-0.04131025746658146,0.8476234547497824,0.7748342849265335,30254,30350,25644
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,15,shower curtain,0.20678650113777855,0.6669396800925017,-0.10817345820347446,0.8107649057045776,0.7751131382959762,34148,35050,27686
concerto_decoder_origin_maskedmodel_full,retained,structured_b64_keep0p2,structured_drop,16,toilet,0.20678650113777855,0.9395449620801684,-0.013382388077160523,0.9761918162886196,0.9529273501573289,17767,18037,17344
