method,score_space,variant,kind,class_id,class_name,observed_keep_frac,iou,delta_iou,acc,base_iou,support,pred_support,intersection
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,6,table,0.10006327654879826,0.6681896105576395,-0.10975874131283336,0.7760819746036509,0.7779483518704728,106472,99823,82631
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,7,door,0.10006327654879826,0.4701102590575566,-0.27112689129870865,0.5496033391381259,0.7412371503562653,108531,78001,59649
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,8,window,0.10006327654879826,0.5117308049823382,-0.202995736941872,0.6623992299362282,0.7147265419242103,83110,79522,55052
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,9,bookshelf,0.10006327654879826,0.758528597841717,-0.08085974727653844,0.8591902102496702,0.8393883451182554,73056,72464,62769
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,10,picture,0.10006327654879826,0.023708166874058394,-0.36251774277248616,0.0241188620161235,0.3862259096465446,15009,622,362
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,11,counter,0.10006327654879826,0.5401117318435724,-0.18426373916990868,0.6186728098803314,0.7243754710134811,15627,11941,9668
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,12,desk,0.10006327654879826,0.5348989906701881,-0.17273360507523494,0.7501552562263084,0.707632595745423,46697,53822,35030
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,13,curtain,0.10006327654879826,0.5090836414509833,-0.25925495500625606,0.6080252070751662,0.7683385964572393,41893,33614,25472
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,14,refridgerator,0.10006327654879826,0.45006793478260654,-0.2716158820971135,0.6183333333333292,0.72168381687972,15000,14883,9275
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,15,shower curtain,0.10006327654879826,0.42172404089672244,-0.28361403084224723,0.4439178515007855,0.7053380717389697,10128,5029,4496
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,16,toilet,0.10006327654879826,0.7941316793893035,-0.14643225242009084,0.8617654672534188,0.9405639318093943,7726,7316,6658
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,17,sink,0.10006327654879826,0.43384133314342066,-0.2639096698230068,0.45179471966774765,0.6977510029664274,6742,3325,3046
ptv3_scannet20_v151_severity,retained,random_keep0p1,random_drop,18,bathtub,0.10006327654879826,0.6803573809841221,-0.20695421851126206,0.7216407355021114,0.8873115994953842,7070,5531,5102
