source,region_size,threshold,class_id,class_name,counterpart_id,counterpart_name,target_points,valid_points,proposals,target_proposals,mean_target_purity,mean_counterpart_contam,counterpart_majority_point_frac,counterpart_dominates_point_frac,base_pred_target_majority_frac,base_pred_counterpart_majority_frac,scene_count,scene_mean_best_proposal_cover,candidate_recall,candidate_point_frac,candidate_region_count,candidate_mean_size
voxel,4,0.5,7,door,0,wall,1600191,26006346,1881696,115329,0.962834759648205,0.025960849825443794,0.019553290825907656,0.017974729266693787,0.902301037813611,0.07148209182528836,219,0.014870970909109492,0.9738949912854153,0.06178357390153926,107437,14.955415732010387
voxel,4,0.7,7,door,0,wall,1600191,26006346,1881696,115329,0.962834759648205,0.025960849825443794,0.019553290825907656,0.017974729266693787,0.902301037813611,0.07148209182528836,219,0.014870970909109492,0.9444897515359104,0.05872255179562711,103331,14.779291790459785
voxel,4,0.8,7,door,0,wall,1600191,26006346,1881696,115329,0.962834759648205,0.025960849825443794,0.019553290825907656,0.017974729266693787,0.902301037813611,0.07148209182528836,219,0.014870970909109492,0.9286216457910337,0.05741302526698676,101667,14.68621086488241
voxel,4,0.9,7,door,0,wall,1600191,26006346,1881696,115329,0.962834759648205,0.025960849825443794,0.019553290825907656,0.017974729266693787,0.902301037813611,0.07148209182528836,219,0.014870970909109492,0.9103188306895864,0.056083734331612754,100030,14.580955713286015
voxel,4,0.5,10,picture,0,wall,207442,11815899,854982,17792,0.918183679564414,0.07709745679871842,0.061332806278381426,0.055451644315037456,0.5266435919437722,0.4501788451711804,90,0.03244992272497256,0.9411546359946394,0.017640722893789124,15158,13.751220477635572
voxel,4,0.7,10,picture,0,wall,207442,11815899,854982,17792,0.918183679564414,0.07709745679871842,0.061332806278381426,0.055451644315037456,0.5266435919437722,0.4501788451711804,90,0.03244992272497256,0.879696493477695,0.015813100636692983,13927,13.416098226466575
voxel,4,0.8,10,picture,0,wall,207442,11815899,854982,17792,0.918183679564414,0.07709745679871842,0.061332806278381426,0.055451644315037456,0.5266435919437722,0.4501788451711804,90,0.03244992272497256,0.8462124352831153,0.015025940895398649,13438,13.21215954755172
voxel,4,0.9,10,picture,0,wall,207442,11815899,854982,17792,0.918183679564414,0.07709745679871842,0.061332806278381426,0.055451644315037456,0.5266435919437722,0.4501788451711804,90,0.03244992272497256,0.8055263639957193,0.014182585683916222,12914,12.976614526870064
voxel,4,0.5,11,counter,2,cabinet,221560,5035488,369576,20075,0.9316968588132595,0.02755786320172744,0.020215742913883374,0.017986098573749776,0.8024011554432208,0.09472377685502799,47,0.025029837942515308,0.953430222061744,0.044427272987245726,17926,12.479805868570791
voxel,4,0.7,11,counter,2,cabinet,221560,5035488,369576,20075,0.9316968588132595,0.02755786320172744,0.020215742913883374,0.017986098573749776,0.8024011554432208,0.09472377685502799,47,0.025029837942515308,0.8995080339411446,0.04040760299696872,16734,12.159196844747221
voxel,4,0.8,11,counter,2,cabinet,221560,5035488,369576,20075,0.9316968588132595,0.02755786320172744,0.020215742913883374,0.017986098573749776,0.8024011554432208,0.09472377685502799,47,0.025029837942515308,0.8710687849792381,0.03873368380581981,16287,11.97537913673482
voxel,4,0.9,11,counter,2,cabinet,221560,5035488,369576,20075,0.9316968588132595,0.02755786320172744,0.020215742913883374,0.017986098573749776,0.8024011554432208,0.09472377685502799,47,0.025029837942515308,0.8330339411446109,0.0367616802979175,15770,11.738300570703869
voxel,4,0.5,12,desk,6,table,655163,11338343,823478,55400,0.9634616742046386,0.00017689441590641733,7.326421058576262e-05,8.54749123500564e-05,0.8475035983411762,0.03260257371066437,84,0.010048036017529986,0.9711873228494283,0.057659924382248796,52015,12.568835912717486
voxel,4,0.7,12,desk,6,table,655163,11338343,823478,55400,0.9634616742046386,0.00017689441590641733,7.326421058576262e-05,8.54749123500564e-05,0.8475035983411762,0.03260257371066437,84,0.010048036017529986,0.9442596727837195,0.05501844493503151,50484,12.356746692021234
voxel,4,0.8,12,desk,6,table,655163,11338343,823478,55400,0.9634616742046386,0.00017689441590641733,7.326421058576262e-05,8.54749123500564e-05,0.8475035983411762,0.03260257371066437,84,0.010048036017529986,0.9318490207780354,0.054059486469936566,49926,12.277070063694268
voxel,4,0.9,12,desk,6,table,655163,11338343,823478,55400,0.9634616742046386,0.00017689441590641733,7.326421058576262e-05,8.54749123500564e-05,0.8475035983411762,0.03260257371066437,84,0.010048036017529986,0.9166054859630351,0.053020886738035705,49348,12.1822363621626
voxel,4,0.5,15,shower curtain,0,wall,158208,3028157,221361,9479,0.981744530131516,0.009518575893781332,0.005846733414239482,0.005277862055016181,0.8703036508899676,0.06095140574433657,27,0.015789093207604493,0.9879209648058253,0.05242495683017756,9121,17.404999451814493
voxel,4,0.7,15,shower curtain,0,wall,158208,3028157,221361,9479,0.981744530131516,0.009518575893781332,0.005846733414239482,0.005277862055016181,0.8703036508899676,0.06095140574433657,27,0.015789093207604493,0.9729154025080906,0.051102039953674794,8927,17.33449087039319
voxel,4,0.8,15,shower curtain,0,wall,158208,3028157,221361,9479,0.981744530131516,0.009518575893781332,0.005846733414239482,0.005277862055016181,0.8703036508899676,0.06095140574433657,27,0.015789093207604493,0.9647173341423948,0.05052115857929427,8854,17.27874407047662
voxel,4,0.9,15,shower curtain,0,wall,158208,3028157,221361,9479,0.981744530131516,0.009518575893781332,0.005846733414239482,0.005277862055016181,0.8703036508899676,0.06095140574433657,27,0.015789093207604493,0.955906148867314,0.04997561222882433,8780,17.23621867881549
voxel,4,0.5,17,sink,2,cabinet,102489,8406141,614609,7936,0.9260980307402773,0.027000409919926287,0.020616846685985814,0.01909473211759311,0.8356604123369337,0.08929738801237205,80,0.04838765785942425,0.9467552615402629,0.012264843047481598,6904,14.933371958285052
voxel,4,0.7,17,sink,2,cabinet,102489,8406141,614609,7936,0.9260980307402773,0.027000409919926287,0.020616846685985814,0.01909473211759311,0.8356604123369337,0.08929738801237205,80,0.04838765785942425,0.8854413644391106,0.011006120406498059,6411,14.431289970363437
voxel,4,0.8,17,sink,2,cabinet,102489,8406141,614609,7936,0.9260980307402773,0.027000409919926287,0.020616846685985814,0.01909473211759311,0.8356604123369337,0.08929738801237205,80,0.04838765785942425,0.8557991589341295,0.01052409185142148,6233,14.193325846301942
voxel,4,0.9,17,sink,2,cabinet,102489,8406141,614609,7936,0.9260980307402773,0.027000409919926287,0.020616846685985814,0.01909473211759311,0.8356604123369337,0.08929738801237205,80,0.04838765785942425,0.8244494531120413,0.010073825789979016,6053,13.990087559887659
voxel,8,0.5,7,door,0,wall,1600191,26006346,501929,33530,0.9290892063337972,0.048708132438434464,0.03427403353724649,0.03472085519791075,0.8913998391442022,0.07763510730906498,219,0.04073118869714665,0.9474431489740912,0.061679791540111016,28886,55.53091462992453
voxel,8,0.7,7,door,0,wall,1600191,26006346,501929,33530,0.9290892063337972,0.048708132438434464,0.03427403353724649,0.03472085519791075,0.8913998391442022,0.07763510730906498,219,0.04073118869714665,0.8927353047229987,0.05604143696311662,26890,54.19981405727036
voxel,8,0.8,7,door,0,wall,1600191,26006346,501929,33530,0.9290892063337972,0.048708132438434464,0.03427403353724649,0.03472085519791075,0.8913998391442022,0.07763510730906498,219,0.04073118869714665,0.8623733041868127,0.05354235462375222,25983,53.59046299503522
voxel,8,0.9,7,door,0,wall,1600191,26006346,501929,33530,0.9290892063337972,0.048708132438434464,0.03427403353724649,0.03472085519791075,0.8913998391442022,0.07763510730906498,219,0.04073118869714665,0.8313001385459611,0.051288481665205866,25137,53.062258821657316
voxel,8,0.5,10,picture,0,wall,207442,11815899,227842,5469,0.8533433415524001,0.13689199663632803,0.10975115936020671,0.1072829995854263,0.5010942817751468,0.47367456927719553,90,0.09179874790477888,0.8838952574695578,0.017316075569027797,3948,51.82497467071935
