variant,mIoU,delta_mIoU,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,picture_to_wall,delta_picture_to_wall
phrd_s8_mean_conf_thr0p9_a0p5,0.7750878832404177,-0.0037188483343436607,0.6783378368511234,-0.0035080645740198646,0.40311081125435333,-0.004479827589199792,0.44417716759383347,0.006358403794795686
phrd_s4_mean_conf_thr0p8_a0p75,0.774791354512893,-0.004015377061868275,0.6778774046811158,-0.003968496744027439,0.403421862383519,-0.004168776460034107,0.4422633796434666,0.004444615844428845
phrd_s8_mean_top_gap_thr0p8_a0p5,0.7747467102210195,-0.004060021353741838,0.6778149403623211,-0.0040309610628220804,0.4027181662041577,-0.004872472639395442,0.4445146113130417,0.0066958475140039275
phrd_s4_region_conf_thr0p7_a0p75,0.77473247587792,-0.004074255696841278,0.6773359847378451,-0.0045099166872981655,0.40243031517580596,-0.0051603236677471576,0.44462066505336434,0.006801901254326559
phrd_s4_mean_top_gap_thr0p6_a0p75,0.7745892052222635,-0.004217526352497836,0.6775315254632375,-0.004314375961905759,0.40324898060141773,-0.004341658242135393,0.4424465633767511,0.00462779957771331
phrd_s8_region_conf_thr0p9_a0p5,0.774322650140737,-0.004484081434024345,0.6765573068665546,-0.005288594558588655,0.40220244480159306,-0.005388194041960059,0.44743590979647324,0.009617145997435461
phrd_s8_mean_conf_thr0p95_a0p75,0.7741929961190749,-0.004613735455686441,0.6788114526133745,-0.0030344488117687307,0.40655846379113136,-0.0010321750524217577,0.4387877093356215,0.0009689455365837207
phrd_s8_pred_agreement_thr0p6_a0p5,0.7741897794010666,-0.004616952173694733,0.676429840413366,-0.005416061011777273,0.4011488539077601,-0.006441784935793005,0.45242043559163525,0.01460167179259747
phrd_s4_region_conf_thr0p7_a1p0,0.7741861782669462,-0.0046205533078150784,0.6771089097899753,-0.004736991635167942,0.4023857930903816,-0.005204845753171539,0.4446544094252851,0.006835645626247333
phrd_s4_region_conf_thr0p6_a0p75,0.7739734245979368,-0.004833306976824492,0.6762810489703127,-0.005564852454830516,0.40139558126725766,-0.00619505757629546,0.4467513811089365,0.008932617309898694
phrd_s4_region_entropy_score_thr0p7_a0p75,0.7739370727099482,-0.0048696588648131645,0.6761946106411941,-0.005651290783949103,0.4012671864443915,-0.0063234523991616,0.4470020535860626,0.009183289787024818
phrd_s4_region_entropy_score_thr0p6_a0p75,0.7738685520909376,-0.00493817948382369,0.6761253440559377,-0.0057205573692055145,0.4016570710465556,-0.0059335677969974965,0.44705990108078403,0.009241137281746248
phrd_s8_region_conf_thr0p95_a0p75,0.7736668647397572,-0.005139866835004114,0.6772200902220048,-0.00462581120313843,0.4044457760012859,-0.0031448628422672265,0.44323232518005035,0.005413561381012566
