pair,positive_class,negative_class,stage,probe,balanced_acc,bal_acc_std,bal_acc_ci_low,bal_acc_ci_high,auc,auc_std,auc_ci_low,auc_ci_high,positive_acc,negative_acc,acc,train_positive,train_negative,val_positive,val_negative,train_samples_probe,pos_weight
desk_vs_table,desk,table,point_feature,unweighted,0.870808333158493,0.001033494276730215,0.8685187488794327,0.8726272948086262,0.9144864082336426,0.0008336572735291829,0.9131131634116173,0.9164581328630448,0.9546499848365784,0.7869666814804077,0.8708083629608154,60000,60000,60000,60000,120000,
desk_vs_table,desk,table,point_feature,balanced,0.8707833290100098,0.0009679220175160465,0.8689129099249839,0.8724397987127304,0.9144735932350159,0.0007922968630900582,0.912859956920147,0.9159413754940033,0.9546999931335449,0.7868666648864746,0.8707833290100098,60000,60000,60000,60000,120000,
desk_vs_table,desk,table,point_feature,weighted,0.870808333158493,0.0009113029092935306,0.869051256775856,0.8727416694164276,0.9144864082336426,0.0009230472619892703,0.9128480657935143,0.9160689413547516,0.9546499848365784,0.7869666814804077,0.8708083629608154,60000,60000,60000,60000,120000,1.0
desk_vs_table,desk,table,linear_logits,unweighted,0.8622333109378815,0.000883137282583553,0.860510217398405,0.8637945905327797,0.9395639896392822,0.0005201935562711718,0.9386625558137893,0.9405091911554336,0.85958331823349,0.864883303642273,0.8622333407402039,60000,60000,60000,60000,120000,
desk_vs_table,desk,table,linear_logits,balanced,0.8622333109378815,0.0010554066492714795,0.8602737501263619,0.8643616534769535,0.9395638704299927,0.0006558170916380119,0.9383854031562805,0.9408306077122688,0.85958331823349,0.864883303642273,0.8622333407402039,60000,60000,60000,60000,120000,
desk_vs_table,desk,table,linear_logits,weighted,0.8622333109378815,0.0009767733885775363,0.8604304224252701,0.863879382610321,0.9395639896392822,0.0005907135857778512,0.9384607046842575,0.9406834423542023,0.85958331823349,0.864883303642273,0.8622333407402039,60000,60000,60000,60000,120000,1.0
desk_vs_table,desk,table,linear_logits,direct_pair_margin,0.9061916470527649,0.000876546857145739,0.9045995771884918,0.9081422924995423,0.9572094082832336,0.00046296057495882556,0.9563963919878006,0.9582904294133187,0.9488999843597412,0.8634833097457886,0.9061916470527649,60000,60000,60000,60000,0,
sink_vs_cabinet,sink,cabinet,point_feature,unweighted,0.9418264329433441,0.0007923342350597689,0.9402112998068333,0.9434001691639423,0.9880937337875366,0.00025554636473193616,0.9876194477081299,0.9886016443371772,0.9402028918266296,0.9434499740600586,0.9422885179519653,46293,60000,33413,60000,106293,
sink_vs_cabinet,sink,cabinet,point_feature,balanced,0.9411380290985107,0.0007967462622456336,0.939521636068821,0.9424696691334248,0.9881649613380432,0.00022360509895932732,0.9877257242798805,0.9885294198989868,0.9402927160263062,0.9419833421707153,0.9413785934448242,46293,60000,33413,60000,92586,
sink_vs_cabinet,sink,cabinet,point_feature,weighted,0.941824197769165,0.0007652947087475149,0.9404359102249146,0.9432249814271927,0.9882537126541138,0.00021969110814531385,0.9878250390291214,0.988735856115818,0.9406817555427551,0.942966639995575,0.9421494007110596,46293,60000,33413,60000,106293,1.296092281770462
sink_vs_cabinet,sink,cabinet,linear_logits,unweighted,0.9432917833328247,0.000881658299345463,0.9418626196682454,0.9451211020350456,0.9913989901542664,0.00019312184674176328,0.9910895839333534,0.991775567829609,0.9050669074058533,0.9815166592597961,0.9541712403297424,46293,60000,33413,60000,106293,
sink_vs_cabinet,sink,cabinet,linear_logits,balanced,0.9436571002006531,0.0007076533879536221,0.9422890909016133,0.9450824476778508,0.9908989071846008,0.0002116111931891203,0.990507335960865,0.9912991926074028,0.9103642106056213,0.9769499897956848,0.9531328678131104,46293,60000,33413,60000,92586,
sink_vs_cabinet,sink,cabinet,linear_logits,weighted,0.9440082907676697,0.0008019279328572114,0.9424879468977452,0.9453336447477341,0.991022527217865,0.00021256202014457713,0.9906744956970215,0.9914311528205871,0.9107832312583923,0.977233350276947,0.9534647464752197,46293,60000,33413,60000,106293,1.296092281770462
sink_vs_cabinet,sink,cabinet,linear_logits,direct_pair_margin,0.9337984919548035,0.0009364416045671976,0.932037316262722,0.9355148635804653,0.9971227645874023,0.00010866116353401198,0.9968953892588616,0.9973116531968117,0.8687636256217957,0.9988333582878113,0.9523085355758667,46293,60000,33413,60000,0,
door_vs_wall,door,wall,point_feature,unweighted,0.9207083284854889,0.000794206197959199,0.9190877184271813,0.921946881711483,0.9759447574615479,0.00040750673974617667,0.9751530453562737,0.9766933798789978,0.8809666633605957,0.9604499936103821,0.9207083582878113,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,point_feature,balanced,0.9206833243370056,0.000764710152675215,0.9193066686391831,0.9220424875617027,0.9759374856948853,0.0004053519586990421,0.9751395940780639,0.9767385929822922,0.8809499740600586,0.9604166746139526,0.9206833243370056,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,point_feature,weighted,0.9207083284854889,0.0006741869009071433,0.9195112504065037,0.9220827020704746,0.9759447574615479,0.0003993105609020711,0.9752183988690376,0.9766130194067955,0.8809666633605957,0.9604499936103821,0.9207083582878113,60000,60000,60000,60000,120000,1.0
door_vs_wall,door,wall,linear_logits,unweighted,0.9506500065326691,0.0005738971987665013,0.9496062569320202,0.9518822982907296,0.9889650344848633,0.00022740144266990915,0.9885185495018959,0.9894183665513993,0.9386166930198669,0.9626833200454712,0.9506499767303467,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,linear_logits,balanced,0.9506500065326691,0.000593783786784347,0.9496235325932503,0.9518000043928623,0.9889646172523499,0.00024629038607306997,0.9885578051209449,0.989450016617775,0.9386166930198669,0.9626833200454712,0.9506499767303467,60000,60000,60000,60000,120000,
door_vs_wall,door,wall,linear_logits,weighted,0.9506500065326691,0.0006944133207889986,0.9496816709637642,0.9522925160825253,0.9889650344848633,0.00025793532186910574,0.9884570434689521,0.989507719874382,0.9386166930198669,0.9626833200454712,0.9506499767303467,60000,60000,60000,60000,120000,1.0
door_vs_wall,door,wall,linear_logits,direct_pair_margin,0.9298166632652283,0.0007299565085027863,0.9284035421907901,0.9310837529599667,0.9930404424667358,0.0001625652772063487,0.9927177846431732,0.9933351799845695,0.8652499914169312,0.9943833351135254,0.9298166632652283,60000,60000,60000,60000,0,
shower_curtain_vs_wall,shower curtain,wall,point_feature,unweighted,0.9386617541313171,0.0007232369960611279,0.9373047456145287,0.9399640895426273,0.9961509108543396,0.00010734356093220687,0.9959324330091477,0.9963571652770042,0.8774068355560303,0.999916672706604,0.9408954977989197,49013,60000,55778,60000,109013,
shower_curtain_vs_wall,shower curtain,wall,point_feature,balanced,0.9381783306598663,0.0006966605394843483,0.9367794662714004,0.9396364577114582,0.9959823489189148,0.0001102178758772912,0.9957796335220337,0.9961965799331665,0.8764566779136658,0.9998999834060669,0.9404290914535522,49013,60000,55778,60000,98026,
shower_curtain_vs_wall,shower curtain,wall,point_feature,weighted,0.9384555816650391,0.0006762536212860323,0.9370900511741638,0.9396637603640556,0.9961646795272827,0.00010246819469075094,0.9959926322102547,0.9963524267077446,0.8769944906234741,0.999916672706604,0.9406968355178833,49013,60000,55778,60000,109013,1.2241650174443515
shower_curtain_vs_wall,shower curtain,wall,linear_logits,unweighted,0.9407328069210052,0.0007164281727954076,0.9394556410610676,0.9418161250650883,0.9912295937538147,0.00017859053372708047,0.9909576565027237,0.9915360882878304,0.9078489542007446,0.9736166596412659,0.941931962966919,49013,60000,55778,60000,109013,
shower_curtain_vs_wall,shower curtain,wall,linear_logits,balanced,0.9414969086647034,0.0006342867067704246,0.9401751421391964,0.9426331967115402,0.9913672804832458,0.00013788119320157634,0.9910648614168167,0.9915987774729729,0.9101437926292419,0.9728500247001648,0.9426402449607849,49013,60000,55778,60000,98026,
shower_curtain_vs_wall,shower curtain,wall,linear_logits,weighted,0.9414000511169434,0.0006488073404058026,0.9402774766087532,0.9426458865404129,0.9912899136543274,0.00017193183259134085,0.9909802094101906,0.9916168957948684,0.9102334380149841,0.9725666642189026,0.9425365924835205,49013,60000,55778,60000,109013,1.2241650174443515
shower_curtain_vs_wall,shower curtain,wall,linear_logits,direct_pair_margin,0.8879845142364502,0.0007536012212921761,0.8862535484135151,0.8893073961138726,0.997736930847168,6.72773793237407e-05,0.9976036146283149,0.9978429824113846,0.7759690284729004,1.0,0.8920692801475525,49013,60000,55778,60000,0,
