class_id,class_name,other_id,other_name,centroid_cosine,rank,class_within_cos_distance,other_within_cos_distance,class_count,other_count
15,shower curtain,17,sink,0.34751182794570923,16,0.23083259165287018,0.35485532879829407,60000,60000
15,shower curtain,12,desk,0.3415142595767975,17,0.23083259165287018,0.3986474871635437,60000,60000
15,shower curtain,4,chair,0.33815476298332214,18,0.23083259165287018,0.3339739441871643,60000,60000
15,shower curtain,16,toilet,0.31274914741516113,19,0.23083259165287018,0.28447645902633667,60000,60000
7,door,2,cabinet,0.615912139415741,1,0.3883651793003082,0.4531964957714081,60000,60000
7,door,0,wall,0.5984195470809937,2,0.3883651793003082,0.3922659456729889,60000,60000
7,door,8,window,0.5858396887779236,3,0.3883651793003082,0.3771562874317169,60000,60000
7,door,1,floor,0.5534963607788086,4,0.3883651793003082,0.3481411039829254,60000,60000
7,door,10,picture,0.5443379282951355,5,0.3883651793003082,0.3317577540874481,60000,60000
7,door,3,bed,0.5325206518173218,6,0.3883651793003082,0.4392167925834656,60000,60000
7,door,13,curtain,0.5256552696228027,7,0.3883651793003082,0.3141219913959503,60000,60000
7,door,9,bookshelf,0.510423481464386,8,0.3883651793003082,0.3815078139305115,60000,60000
7,door,6,table,0.5096654295921326,9,0.3883651793003082,0.4039524793624878,60000,60000
7,door,19,otherfurniture,0.5037224888801575,10,0.3883651793003082,0.445069819688797,60000,60000
7,door,12,desk,0.4925760328769684,11,0.3883651793003082,0.3986474871635437,60000,60000
7,door,5,sofa,0.4705289602279663,12,0.3883651793003082,0.37542468309402466,60000,60000
7,door,4,chair,0.4559515416622162,13,0.3883651793003082,0.3339739441871643,60000,60000
7,door,11,counter,0.44674304127693176,14,0.3883651793003082,0.3455457091331482,60000,60000
7,door,14,refridgerator,0.44549912214279175,15,0.3883651793003082,0.29757434129714966,60000,60000
7,door,15,shower curtain,0.43084290623664856,16,0.3883651793003082,0.23083259165287018,60000,60000
7,door,18,bathtub,0.4132727384567261,17,0.3883651793003082,0.27964234352111816,60000,60000
7,door,17,sink,0.4109322726726532,18,0.3883651793003082,0.35485532879829407,60000,60000
7,door,16,toilet,0.32437387108802795,19,0.3883651793003082,0.28447645902633667,60000,60000
